Code,_id,Shop Name Tc,Shop Name En,DistrictTc,DistrictEn,Latitude,Longitude,Store.AddressTc,Store.AddressEn,Store.Is24Hours
565,214,7-Eleven 東涌,7-Eleven Tung Chung,東涌,Tung Chung,22.28886809,113.9396918,香港東涌東堤灣畔第六座地下13號舖位,"Shop 13 G/F., Tower 6, Tung Chung Crescent, Tung Chung, Lantau Island, HK",TRUE
631,252,7-Eleven 東涌,7-Eleven Tung Chung,東涌,Tung Chung,22.28145227,113.9349604,香港東涌逸東村逸東商場地下8號舖位,"Shop 8, G/F., Yat Tung Shopping Centre, Yat Tung Estate, Tung Chung, HK",TRUE
1494,847,7-Eleven 東涌 (非24小時營業),7-Eleven Tung Chung (Non-24 Hours),東涌,Tung Chung,22.288871,113.943569,新界東涌富東街6號富東?富東廣場地下9號舖    ,"Shop No.9, Ground Floor, Fu Tung Plaza, Fu Tung Estate, 6 Fu Tung Street, Tung Chung, N.T.",FALSE
1083,511,7-Eleven 東涌 (非24小時營業),7-Eleven Tung Chung (Non-24 Hours),東涌,Tung Chung,22.28954811,113.9416015,新界東涌東涌地鐵站上層天橋平臺TUC19號舖位,"Kiosk TUC 19 at Deck Level, Upper Part of Concession, Tung Chung MTR Station, Tung Chung, N.T.",FALSE
780,326,7-Eleven 東涌 (非24小時營業),7-Eleven Tung Chung (Non-24 Hours),東涌,Tung Chung,22.28950592,113.941682,東涌站1號舖(閘外),Kiosk TUC 1 at MTR Tung Chung Station,FALSE
781,327,7-Eleven 東涌 (非24小時營業),7-Eleven Tung Chung (Non-24 Hours),東涌,Tung Chung,22.28912124,113.9412904,東涌站7號舖(閘內),Kiosk TUC 7 at MTR Tung Chung Station,FALSE
1576,929,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.27695989,114.2396052,香港杏花?杏花新城地下G58A舖,"Shop Unit G58A, Paradise Mall, Heng Fa Chuen, Hong Kong",TRUE
369,114,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.26258084,114.2519143,"香港柴灣小西灣富景花園商場第 9, 14, 14A, 21-22號舖地下","G/F., Shop Nos. 9,14,14A,21&22, Fullview Garden,Siu Sai Wan, Hong Kong",TRUE
496,179,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.265095,114.248152,香港柴灣小西灣道9號富欣花園地下第47及48號舖,"Shop No.47 + 48, Harmony Garden, 9 Siu Sai Wan Road, Chai Wan, HK",TRUE
232,71,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.26407268,114.2370334,香港柴灣新翠商場119-120號舖,"Shop 120 & Portion of Shop 119 Level 1, New Jade Shopping Arcade, Chai Wan, HK",TRUE
722,294,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.264105,114.239671,香港柴灣柴灣道341-343號及怡順街1-3號宏德居A座地下49號舖        ,"Shop 49, G/F., Block A, Walton Estate, Nos.341-343 Chai Wan Rd., and Nos.1-3 Yee Shun St., Chai Wan, HK",TRUE
1182,591,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.26388899,114.2402387,香港柴灣柴灣道350號樂軒臺地下401號舖,"Shop 401, G/F, Lok Hin Terrace, 350 Chai Wan Road, Chai Wan, Hong Kong",TRUE
467,163,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.2694517,114.2363751,香港柴灣樂民道3號東區尤德夫人那打素醫院主樓地下,"G/F., Main Block, Pamela Youde Nethersole Hospital, No.3 Lok Man Rd., Chai Wan, HK",TRUE
1470,825,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.26686,114.2351954,香港柴灣泰民街16號康翠臺商場5樓部份1C之1C-1及部份2C舖,"Shop 1C-1 in the Portion of Shop 1C of and Portion of Shop 2C, Level 5, Commercial Block, Greenwood Terrace, No.16 Tai Man Street, Chai Wan, Hong Kong",TRUE
157,50,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.2656895,114.2409537,香港柴灣漁灣村魚豐樓地下3-4號舖,"Shop 3 & 4 Yue Fung House, Yue Wan Estate, HK",TRUE
404,133,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.26308971,114.2390317,香港柴灣環翠村街市舖位 MS1號舖位,"Shop No. MS1, Wan Tsui Market, Wan Tsui Est., Chai Wan, HK",TRUE
181,57,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.26756763,114.2329404,香港柴灣興民村商場412-414號舖,"Shop 413-414 Comm. Centre, Hing Man Estate, Chai Wan, HK",TRUE
561,212,7-Eleven 柴灣,7-Eleven Chai Wan,柴灣,Chai Wan,22.26214148,114.2354107,香港柴灣興華村興華商場地下3號舖位,"G/F., Shop 3, Hing Wah Shopping Centre, Hing Wah Estate, Chai Wan, HK",TRUE
803,338,7-Eleven 柴灣 (非24小時營業),7-Eleven Chai Wan (Non-24 Hours),柴灣,Chai Wan,22.2776358,114.2389515,香港杏花?盛泰道100號杏花新城1樓161號舖,"Shop Unit 161 Paradise Mall, Hang Fa Chuen HK",FALSE
1077,507,7-Eleven 柴灣 (非24小時營業),7-Eleven Chai Wan (Non-24 Hours),柴灣,Chai Wan,22.26064217,114.2310762,香港柴灣峰華?曉峰樓地下8號舖位,"Shop No.8, Fung Wah Shopping Centre, Fung Wah Estate, Chai Wan, HK",FALSE
1094,522,7-Eleven 柴灣 (非24小時營業),7-Eleven Chai Wan (Non-24 Hours),柴灣,Chai Wan,22.26332056,114.2351183,香港柴灣興華(一)?商場第二層201號舖位,"Shop No.201, Level 2, Hing Wah (1) Shopping Centre, Chai Wan, Hong Kong",FALSE
560,211,7-Eleven 柴灣 (非24小時營業),7-Eleven Chai Wan (Non-24 Hours),柴灣,Chai Wan,22.26269751,114.2358989,香港柴灣興華村興華商場一樓105號舖位,"1/F., Shop 105, Hing Wah Shopping Centre, Hing Wah Estate, Chai Wan, HK",FALSE
1373,736,7-Eleven 樂富,7-Eleven Lok Fu,樂富,Lok Fu,22.33756748,114.1873348,九龍橫頭磡樂富中心1樓1111號舖,"Shop 1111, First Floor, Lok Fu Plaza, Wang Tau Hom, Kowloon",TRUE
336,99,7-Eleven 樂富,7-Eleven Lok Fu,樂富,Lok Fu,22.34090926,114.1872516,"九龍黃大仙橫頭磡村宏輝中心第三層單位 5, 6, 7, 8","Shop 5, 6, 7 & 8, Level 3, Wang Fai Centre, Wang Tau Hom Estate, Kln",TRUE
1429,786,7-Eleven 機場,7-Eleven Airport,機場,Airport,22.298909,113.9287398,國際機場超級一號貨站辦公大樓南座地下RCG04A室,"Room RCG04A, G/F, South Office Block,  Super Terminal 1, Hong Kong International Airport, H.K.",TRUE
1584,937,7-Eleven 機場,7-Eleven Airport,機場,Airport,22.31650272,113.9343619,香港大嶼山機場一號客運大樓第七層離港大堂 7T116舖,"Unit No. 7T116, Level 7, Departures Check-in Hall, Terminal 1, Hong Kong International Airport, Lantau",TRUE
1583,936,7-Eleven 機場,7-Eleven Airport,機場,Airport,22.3148849,113.9343285,香港大嶼山機場一號客運大樓第五層抵港大堂 5T058舖,"Unit No. 5T058, Level 5, Landside Arrivals Meeters & Greeters Hall, Terminal 1, Hong Kong International Airport, Lantau",TRUE
1549,902,7-Eleven 機場,7-Eleven Airport,機場,Airport,22.30761934,113.9172149,香港大嶼山機場第五層抵港層入境大堂前區域5E525D及5E525E舖,"Unit Nos. 5E525D & 5E525E, Level 5, Arrivals Pre-Immigration Hall, Hong Kong International Airport, Lantau, Hong Kong",TRUE
1550,903,7-Eleven 機場,7-Eleven Airport,機場,Airport,22.31414794,113.9308123,香港大嶼山機場翔天廊第3層3P111號舖,"Unit No. 3P111, Level 3, SkyPlaza, Hong Kong International Airport, Lantau, Hong Kong",TRUE
1068,503,7-Eleven 機場,7-Eleven Airport,機場,Airport,22.31482038,113.933807,香港大嶼山機場翔天廊第5層5P113號舖位,"Unit No.5P113, Level 5, SkyPlaza, Hong Kong International Airport, Lantau, HK",TRUE
1476,830,7-Eleven 機場,7-Eleven Airport,機場,Airport,22.29766333,113.9245856,香港赤蠟角國際機場國泰航空貨運站辦公大樓3樓RMA304室,"RMA 304, Level 3, Office Block, Cathay Pacific Cargo Terminal, Airport, Chek Lap Kok, Hong Kong",TRUE
502,183,7-Eleven 機場,7-Eleven Airport,機場,Airport,22.29491364,113.9259589,香港赤蠟角駿運路2號機場空運中心商業中心3樓305室,"Shop 305, 3/F., Comm. Bldg., Airport Freight Forwarding Ctr., 2 Chun Wan Road, Chek Lap Kok, HK",TRUE
1542,895,7-Eleven 機場 (非24小時營業),7-Eleven Airport (Non-24 Hours),機場,Airport,22.32120721,113.9438331,香港大嶼山機場亞洲國際博覽館一樓中央走廊B舖,"Unit B, Level 1, Central Concourse, AsiaWorld-Expo, Hong Kong International Airport, Lantau, Hong Kong",FALSE
1554,907,7-Eleven 機場 (非24小時營業),7-Eleven Airport (Non-24 Hours),機場,Airport,22.30380775,113.9018512,香港大嶼山機場南環路80號第二機庫1樓R111,"R111, 1/F, Hangar 2, 80 South Perimeter Road, Hong Kong International Airport, Lantau, Hong Kong",FALSE
1405,763,7-Eleven 機場 (非24小時營業),7-Eleven Airport (Non-24 Hours),機場,Airport,22.31820489,113.9440343,香港大嶼山機場海天客運碼頭第四層4P106號舖,"Unit No. 4P106 at Level 4 of SkyPier, Hong Kong International Airport, Lantau, Hong Kong (Restricted Area )",FALSE
1161,575,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.37635403,114.1908297,新界沙田乙明?明信樓地下53號舖位,"Shop 53, G/F., Ming Shun Lau, Jat Min Chuen, Shatin, N.T.",TRUE
163,52,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.3754435,114.1940495,新界沙田博康村博裕樓9-10號舖,"Shop 9 & 10 Pok Yue House, Pok Hong Estate, Shatin, NT",TRUE
867,375,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.384114,114.197978,新界沙田大涌橋路52號富豪花園商場一樓13號舖位,"Shop 13 Lvl 1, Belair Garden Shopping Arcade, 52 Tai Chung Kiu Rd, Shatin NT",TRUE
569,217,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.3838516,114.2145997,新界沙田小瀝源帝堡城第一層101舖位,"Shop 101 on Level I, Castello, Siu Lek Yuen, Shatin, NT",TRUE
299,87,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.38163685,114.2153344,新界沙田廣源村商場第四座7號舖位,"Shop 7, Commercial Block 4, Kwong Yuen Estate, Shatin, NT",TRUE
649,260,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.38199399,114.2052412,新界沙田愉翠商場地下1+2舖位,"Shop No.1 + 2, G/F., Yu Chui Shopping Centre, Yu Chui Court, Shatin, NT",TRUE
141,41,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.36985563,114.1863906,新界沙田新田圍村商場地下11-12號舖,"Shop 11+12, Sun Tin Wai Shopping Centre, Sun Tin Wai Estate, Shatin, NT",TRUE
1394,753,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.3721304,114.1831586,新界沙田新田村67號地下,"G/F., No.67 San Tin Village, Shatin, N.T.",TRUE
454,152,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.37739821,114.193874,新界沙田沙角村漁鷹樓地下14-15號舖,"Shop Nos. 14-15 Osprey House, Sha Kok Estate, Shatin, NT",TRUE
1162,576,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.379572,114.196473,新界沙田沙角街7-11號翠華花園地下12-13號部份舖位,"Portion of shop No.12-13, G/F., Greenwood Garden, No.7-11 Sha Kok Street, Shatin, N.T.",TRUE
1095,523,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.37768839,114.1942066,新界沙田沙角?沙角商場47號及48號舖位,"Shop Nos. 47 & 48, Sha Kok Shopping Centre, Sha Kok Estate, Shatin, N.T.",TRUE
129,35,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.38146324,114.1955692,新界沙田河畔花園一期地下36號舖,"Shop 36, Level 1, Podium of Garden Rivera, Shatin, NT",TRUE
1438,794,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.384747,114.190569,新界沙田瀝源街6號瀝源?福海樓F3樓S17號商舖,"Shop No. S17, F3 Floor, Fook Hoi House, Lek Yuen Estate, 6 Lek Yuen Street, Shatin, N.T.",TRUE
484,174,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.39985238,114.201808,新界沙田火炭駿景園駿景廣場地下G21號舖,"Shop G21, Plaza Ascot, Royal Ascort, Fotan, NT",TRUE
1232,625,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.38763869,114.1955477,新界沙田禾輋商場2樓CC01-CC02號舖,"Shop Nos. CC01 and CC02 on Second Floor, Wo Che Shopping Centre, Shatin,",TRUE
1409,766,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.38749981,114.195478,新界沙田禾輋?德厚街3號禾輋廣場地下G3及G4號舖,"Shop No. G3 & G4, Ground Floor, Commercial Centre, Wo Che Estate, Shatin, NT",TRUE
193,58,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.37316935,114.1868198,新界沙田秦石村商場地下4號舖,"G/F., Shop 4 Comm. Centre, Chun Shek Estate, Shatin, NT",TRUE
1548,901,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.37301805,114.1771786,新界沙田積運街2-8號海褔花園地下9號舖,"Shop 9, G/F, Holford Gardens, Nos. 2-8 Chik Wan Street, Shatin, N.T.",TRUE
1589,942,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.3799565,114.1990913,新界沙田銀城街30-32號威爾斯親王醫院日間診療大樓暨兒童病房2樓便利店,"Convenience Store, 2/F, Day Treatment Block and Children Wards of the Prince of Wales Hospital, Nos. 30-32 Ngan Shing Street, Shatin, N.T.",TRUE
167,54,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.36546531,114.1783708,新界沙田隆亨熟食檔1-4號舖,"Cooked Food Stall 1-4, Lung Hang Estate, Shatin, NT",TRUE
383,122,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.3973639,114.1934836,新界火炭沙田商業中心山尾街18-24號地下G18舖,"Shop no. G18, G/F, Shatin Galleria, 18-24 Shan Mei Street, Fotan Shatin, NT",TRUE
1406,764,7-Eleven 沙田,7-Eleven Shatin,沙田,Shatin,22.38657723,114.2036372,香港新界沙田第一城中心商場地下G76-G77號舖,"Shop Nos. G76-G77, G/F, City One Plaza, City One Shatin, N.T.",TRUE
1274,658,7-Eleven 沙田 (非24小時營業),7-Eleven Shatin (Non-24 Hours),沙田,Shatin,22.37939354,114.1868319,新界沙田希爾頓中心3樓16及17號舖,"Shop Nos. 16 & 17 on Level 3, Hilton Plaza, 3-9 Shatin Centre Street, Shatin, NT",FALSE
819,345,7-Eleven 沙田 (非24小時營業),7-Eleven Shatin (Non-24 Hours),沙田,Shatin,22.38298853,114.1906393,新界沙田橫壆街1-15號好運商場3樓74號舖,"Shop 74 on Level 3 Sha Tin New Town Nos. 1-15 Wang Pok Street, Shatin, NT",FALSE
820,346,7-Eleven 沙田 (非24小時營業),7-Eleven Shatin (Non-24 Hours),沙田,Shatin,22.38254459,114.1904891,新界沙田橫壆街2-16號沙田中心3樓10號舖,"Shop No. 10, on Level 3 , Shatin Centre (Sha Tin Town Lot No. 16)",FALSE
854,365,7-Eleven 沙田 (非24小時營業),7-Eleven Shatin (Non-24 Hours),沙田,Shatin,22.37692448,114.1946465,港鐵沙田圍站非繳費區12號舖,"Shop No. STW 12, Unpaid concourse of MTR Sha Tin Wai Station, Ma On Shan Line, New Territories",FALSE
852,363,7-Eleven 沙田 (非24小時營業),7-Eleven Shatin (Non-24 Hours),沙田,Shatin,22.37679303,114.1947189,港鐵沙田圍站非繳費區1號舖,"Shop No. STW 1, Unpaid concourse of MTR Sha Tin Wai Station, Ma On Shan Line, New Territories",FALSE
788,328,7-Eleven 沙田 (非24小時營業),7-Eleven Shatin (Non-24 Hours),沙田,Shatin,22.38257931,114.1874501,港鐵沙田站大堂閘外,"Kiosk SHT 1, Unpaid Concourse at MTR Sha Tin Station, New Territories",FALSE
1403,761,7-Eleven 沙田 (非24小時營業),7-Eleven Shatin (Non-24 Hours),沙田,Shatin,22.38255947,114.1870987,港鐵沙田站繳費區 SHT 30 & SHT 31號舖,Shop Nos. SHT 30 & SHT 31 at Paid Concourse of MTR Shatin Station,FALSE
855,366,7-Eleven 沙田 (非24小時營業),7-Eleven Shatin (Non-24 Hours),沙田,Shatin,22.37464761,114.1859776,港鐵車公廟站非繳費區1號,"Shop No. CKT 1, Unpaid concourse of MTR Che Kung Temple Station, Ma On Shan Line, New Territories",FALSE
740,306,7-Eleven 油塘 (非24小時營業),7-Eleven Yau Tong (Non-24 Hours),油塘,Yau Tong,22.29803061,114.2368698,港鐵油塘站YAT 4及YAT 6號舖位,"Kiosk YAT 4, Yau Tong MTR Station, KLN",FALSE
272,79,7-Eleven 油麻地,7-Eleven Yaumatei,油麻地,Yaumatei,22.30722603,114.1702518,九龍廟街47-57號正康大廈地下6號舖,"Shop 6, G/F., Ching Hong Building, 45-47 Temple St., Kln",TRUE
955,431,7-Eleven 油麻地,7-Eleven Yaumatei,油麻地,Yaumatei,22.3067337,114.1694451,九龍油麻地上海街141號地下,"G/F., No.141 Shanghai Street, Yau Ma Tei, KLN.",TRUE
220,66,7-Eleven 油麻地,7-Eleven Yaumatei,油麻地,Yaumatei,22.3073518,114.1708277,九龍油麻地吳松街42-52號大觀樓地下  ,"G/F., Corner Shop, Taikoon Mansion, 42-52 Woosung Street, Kln",TRUE
135,38,7-Eleven 油麻地,7-Eleven Yaumatei,油麻地,Yaumatei,22.3084093,114.1706187,九龍油麻地廟街110-112地下漢興商業大廈地下,"G/F, Hon Hing Comm. Building, 110-112 Temple Street, Yaumati, Kln",TRUE
1420,777,7-Eleven 油麻地,7-Eleven Yaumatei,油麻地,Yaumatei,22.3114222,114.170763,九龍油麻地彌敦道483-485A地下2-3號舖位,"Shop Nos. 2 & 3 on Ground Floor, Nos. 483-485A Nathan Road, Yaumatei, KLN",TRUE
472,167,7-Eleven 油麻地,7-Eleven Yaumatei,油麻地,Yaumatei,22.31089733,114.1689107,九龍油麻地眾方街3號駿發花園戲院大樓地下H1舖,"Shop H1, G/F., Prosperous Garden, 3 Public Square St, Yaumatei, KLN",TRUE
599,233,7-Eleven 油麻地,7-Eleven Yaumatei,油麻地,Yaumatei,22.31392,114.169987,九龍油麻地碧街41-47號碧蘭大樓地下D舖位,"Shop D, G/F., Bik Lan House, Nos.41-47 Pitt St., Yaumatei, KLN",TRUE
1084,512,7-Eleven 油麻地,7-Eleven Yaumatei,油麻地,Yaumatei,22.3138939,114.1710652,九龍油麻地碧街56號地下舖位,"Ground Floor, No.56 Pitt Street, Yaumatei, Kowloon",TRUE
1040,484,7-Eleven 油麻地,7-Eleven Yaumatei,油麻地,Yaumatei,22.312807,114.169168,九龍油麻地窩打老道3C號地下舖位,"G/F, 3C Waterloo Road, Yaumatei, Kln",TRUE
1167,580,7-Eleven 油麻地 (非24小時營業),7-Eleven Yaumatei (Non-24 Hours),油麻地,Yaumatei,22.3108282,114.1713154,九龍油麻地彌敦道466-472號恩佳大廈地下A舖部份A2-A4舖位,"Portion A2-A4 of Shop A, G/F, Yun Kai Building, Nos.466-472 Nathan Road, Yau Ma Tei, Kowloon",FALSE
1284,666,7-Eleven 油麻地 (非24小時營業),7-Eleven Yaumatei (Non-24 Hours),油麻地,Yaumatei,22.3128516,114.1652543,九龍油麻地海庭道9號香港專上學院3樓,"Portion of 3rd Floor, The Hong Kong Community College (West Kowloon Campus), 9 Hoi Ting Road, Yau Ma Tei, Kowloon, Hong Kong",FALSE
1305,682,7-Eleven 油麻地 (非24小時營業),7-Eleven Yaumatei (Non-24 Hours),油麻地,Yaumatei,22.30436362,114.1615641,九龍港鐵站88號舖,Station Concession No. KOW 88 at MTR Kowloon Station,FALSE
1134,554,7-Eleven 油麻地 (非24小時營業),7-Eleven Yaumatei (Non-24 Hours),油麻地,Yaumatei,22.30522718,114.1610277,港鐵九龍站閘外 KOW 68號舖位,"Concession No. KOW 68 at Unpaid Concourse of Kowloon MTR Station, Kowloon",FALSE
1135,555,7-Eleven 油麻地 (非24小時營業),7-Eleven Yaumatei (Non-24 Hours),油麻地,Yaumatei,22.30518996,114.1622105,港鐵九龍站閘外 KOW 72號舖位,"Concession No. KOW 72 at Unpaid Concourse of Kowloon MTR Station, Kowloon",FALSE
1318,692,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3299413,114.166369,九龍大埔道128號逸華軒地下C及D號舖,"Shop C & D on G/F., The Merrylands, 128 Tai Po Road, Kowloon",TRUE
346,103,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.33097,114.161609,九龍桂林街133-135號地下B舖,"Shop B, G/F, 133-135 Kweillin Street, Sham Shui Po, Kowloon.",TRUE
1389,750,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3344973,114.1607026,九龍深水?元州街160號元安大廈地下,"G/F., Un On Building, No.160 Un Chau Street, Sham Shui Po, Kowloon",TRUE
1262,649,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.331314,114.164851,"九龍深水?元州街2A-2B號, 大埔道47-49號及南昌街195-199號, 鑽石樓地下E1舖位","Flat E1 on G/F., Diamond Building, Nos.195-199 Nam Cheong Street, Nos.47-49 Tai Po Road & Nos.2A-2B Un Chau Street, Sham Shui Po, Kowloon",TRUE
1299,678,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.33218,114.163201,九龍深水?元州街65-69號元昌閣地下C舖位,"Shop C on Ground Floor, Yuen Cheong Court, Nos.65-69 Un Chau Street, Sham Shui Po, Kowloon",TRUE
1003,456,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3299423,114.1626301,九龍深水?北河街106號新北河大樓地下舖位,"G/F., New Pei Ho Building, No.106 Pei Ho Street, Sham Shui Po, Kowloon",TRUE
908,397,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3309005,114.1634662,九龍深水?北河街116號福安大廈地下,"G/F., Fuk On Building, No.116 Pei Ho Street, Sham Shui Po, KLN",TRUE
1016,466,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3280042,114.1608187,九龍深水?北河街44-48號永富大廈地下1號舖,"Shop 1, G/F, Ever Rich Mansion, 44-48 Pei Ho Street, Sham Shui Po, Kln",TRUE
1254,642,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.329588,114.163289,九龍深水?南昌街141-145號地下B舖位,"Shop B, G/F., No.141-145 Nam Cheong Street, Sham Shui Po, Kowloon",TRUE
850,362,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3308175,114.1659278,九龍深水?大埔道156號白花大廈地下,"G/F., Pak Far Building, No.156 Tai Po Road, Sham Shui Po, KLN",TRUE
1459,815,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.332376,114.156141,九龍深水?東京街12號麗閣商場地下39號鋪,"Shop No. 39, G/F, Lai Kok Shopping Centre, Lai Kok Estate, 12 Tonkin Street, Sham Shui Po, Kowloon",TRUE
712,288,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3327512,114.1623747,九龍深水?欽州街100-102號金必多大廈地下G01號舖,"Shop G01, G/F, Capital Bldg, 100-102 Yen Chow Street, Sham Shui Po, KLN",TRUE
905,395,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.330632,114.160286,九龍深水?欽州街58號富欣華庭地下D及E號舖位,"Shop Nos.D & E, G/F., Milan Place, No.58 Yen Chow St, Sham Shui Po, KLN",TRUE
1108,532,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.329886,114.161241,九龍深水?汝州街263號地下,"G/F., No.263 Yu Chau Street, Sham Shui Po, Kowloon",TRUE
1215,614,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3262971,114.1663922,九龍深水?界限街14號華生樓地下3號舖,"Shop 3 G/F, Wah Sang House, No.14 Boundary Street, Sham Shui Po, Kowloon",TRUE
1561,914,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.33326671,114.1665342,九龍深水?石硤尾?美盛樓地下3號舖,"Shop No. 3, G/F, Mei Shing House, Shek Kip Mei Estate, Sham Shui Po, Kowloon",TRUE
1538,891,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.331964,114.161985,九龍深水?福華街146-152號黃金大廈地下47A舖,"Shop No. 47A, G/F, Golden Building, Nos.146-152 Fuk Wa Street, Sham Shui Po, Kowloon",TRUE
1214,613,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3325018,114.1613297,九龍深水?福華街174號德寶大廈地下,"Ground Floor,Tak Po Building , No.174 Fuk Wa Street, Sham Shui Po,Kowloon",TRUE
1078,508,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.328529,114.1655098,九龍深水?長沙灣道80-82號文海樓地下B舖位,"Shop B, G/F., Man Hoi Mansion, No.80-82 Cheung Sha Wan Road, Sham Shui Po, Kowloon",TRUE
940,423,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.338717,114.156201,九龍深水?青山道332號地下?位,"G/F., 332 Castle Peak Road, Sham Shui Po, Kowloon",TRUE
440,146,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.33651556,114.1607916,九龍深水步樂年花園東沙島街186號地下C1舖,"Shop C1, G/F, 186 Pratas St., Cronin Garden, Sham Shui Po, KLN",TRUE
578,222,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3266512,114.1680178,九龍深水步界限街43號恆富大廈地下B舖位,"Shop B, G/F., Everich Building, No.43 Boundary Street, Sham Shui Po, KLN",TRUE
245,74,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.33165776,114.1633183,九龍深水步福榮街68號地下A舖,"Shop A, G/F & C/L, 68 Fuk Wing St., Sham Shui Po, Kln",TRUE
1024,473,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.32679979,114.15705,九龍深水涉昌新里3號南昌?昌遜樓地下14-15號舖位,"Shop Nos. 14-15, G/F., Cheong Shun House, Nam Cheong Estate, Sham Shui Po, Kowloon",TRUE
11,4,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.32600583,114.1634899,九龍荔枝角道175-185號嘉福中心商場地下6-11號舖,"Shop No. 6-11, G/F., Godfrey Ctr., 175-185 Lai Chi Kok Rd., Kln",TRUE
470,165,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3283103,114.1612104,九龍荔枝角道306號地下及閣樓,"G/F., & C/F., No 306 Lai Chi Kok Road, Kowloon",TRUE
146,43,7-Eleven 深水?,7-Eleven Sham Shui Po,深水?,Sham Shui Po,22.3296554,114.1594718,九龍荔枝角道392-394號地下A-B舖,"Shop A & B, G/F, Basement, Lee Luen Yick Bldg, 392-394 Lai Chi Kok Rd, Kln",TRUE
