ShopName,Address_FullAddress,Address_Lat,Address_Lng,Address_LocationType,Address_PlaceID,District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Freaks Cafe? & Bistro 癮客餐酒館,"信義區松高路11號4樓 (誠品信義店4F), Taipei, Taiwan 110",25.0395281,121.5656372,ROOFTOP,ChIJX2Fl1LurQjQRQaI37vufetM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coffee Door & Meo-woo 貓雜貨咖啡館,"新北市三芝區芝柏路34號(芝柏山莊內過籃球場右手邊), New Taipei City 25246",25.2583663,121.5101898,ROOFTOP,ChIJd4HFFsm2QjQR_EkqgvV4rAc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
???司 藏壽司 Kura Sushi 松江南京店,"中山區南京東路二段101號B1, Taipei, Taiwan 104",25.0522776,121.5326151,ROOFTOP,ChIJPSuRH2GpQjQRx_POr4Yu6sU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lovely cake 樂芙尼手工蛋糕,"台灣台北市中山區長春路130-8號1樓, Taipei, Taiwan 104",25.054756,121.5310099,ROOFTOP,ChIJG97yTWepQjQRmQE_VKEOXXQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Shrimp Daddy 蝦老爹美食海鮮,"台北市大安區光復南路180巷11號, Taipei, Taiwan 106",25.0422911,121.5567936,ROOFTOP,ChIJ1YFP4sarQjQRBBsyXe4sqGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ85cMKsqrQjQR2-CWRam_A0o,"台北市大安區延吉街 294號 (信義路與光復南路交叉口 口福"" 水煎包旁) ; No. 294", Yan Ji St., Daan District, Taipei City, Taipei 106,2017-10-30 17:36:52,151297941717005,寅樂屋 Torarakuya-Taipei,https://tw-food.sortviews.com/ShopDetails.aspx?Category=8&Shop=46&Ref=pg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Journey Kaffe 覺旅咖啡,"陽光街321巷42號, Taipei, Taiwan 11491",25.0715682,121.5778053,ROOFTOP,ChIJT6qEGnysQjQRh1i18G7uzy8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Villa.like Bistro 悅禾莊園 義法餐酒館,"光復南路280巷32號, Taipei, Taiwan 106",25.0398831,121.556017,ROOFTOP,ChIJpZGxO8arQjQRpUxItvmfqDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
雷斯理法式甜點小館 Leslie P?tisserie & Caf?,"復興南路二段160巷11號1樓, Taipei, Taiwan 106",25.0279075,121.5425025,ROOFTOP,ChIJ-6dliSuqQjQR8XsuZ7FuMI8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
墨賞新鐵板料理,"大安區忠孝東路4段155號2樓(捷運忠孝敦化站 7 號出口旁), Taipei, Taiwan 106",25.0409583,121.5437571,ROOFTOP,ChIJ5aXTptCrQjQRZmjgmU4h9Sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
金色三麥 板橋遠百店,"新北市板橋區新站路28號9樓, Panchiao 22041",25.013513,121.4664973,ROOFTOP,ChIJxcmHwhioQjQRQnhCe_2tbgg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny & Company,"台北市大安區四維路52巷33號(捷運大安站), Taipei, Taiwan 10684",25.0351321,121.5462602,ROOFTOP,ChIJRQX0JdKrQjQRthQuGMV1apw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天銅火鍋達人-龍江店,"龍江路172-2號, Taipei, Taiwan 104",25.0471757,121.5402454,ROOFTOP,ChIJPwFrJNmrQjQRcj5H33jVs8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wuni日式健康鍋物,"士林區美德街74號（入口在捷運軌道下方）, Taipei, Taiwan 111",25.0957618,121.5250939,ROOFTOP,ChIJb1T3zryuQjQRkBVFf6DAdpM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
點點心台灣 Dimdimsum Taiwan,"中正區北平西路3號2F(西三門), Taipei, Taiwan 100",25.0475962,121.5165487,ROOFTOP,ChIJK0r7fXKpQjQR6QcLe7B_WBs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Topfire頂焰精肉小酒館,"台北市松山區市民大道四段219號, Taipei, Taiwan 10557",25.044682,121.5532645,ROOFTOP,ChIJPzKRCMSrQjQRlGy_1POXO-U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F小飯館,"新北市淡水區重建街71號一樓, Tanshui, T'Ai-Wan, Taiwan 251",25.1720076,121.4397579,ROOFTOP,ChIJDTQ2AlqlQjQRD4m0NWi5_J4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayur Indian kitchen馬友友印度廚房,"台北市民生東路三段103號, Taipei, Taiwan 104",25.0579393,121.5446628,ROOFTOP,ChIJoaG2JeSrQjQRZmsiFL1CaaM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oldies Burger 新美式文化料理,"台北市大同區華陰街57號1樓, Taipei, Taiwan 103",25.0496105,121.5186653,ROOFTOP,ChIJeSBRxm2pQjQRPiQgwRyKKII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nola Kitchen 紐澳良小廚,"台北市信義區信義路五段150巷14弄16號, Taipei, Taiwan 110",25.0283867,121.5698346,ROOFTOP,ChIJK6H_Z7KrQjQRtk4INwtt7fo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鄰居家 NEXT DOOR CAFE,"信義區忠孝東路四段553巷52號, Taipei, Taiwan 110",25.0444384,121.5628521,ROOFTOP,ChIJ-25U4r6rQjQRIHyua4e5s7g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
哈波尼司義麵坊Happiness Pasta,"1F., No.57, Sec. 1, Chongyang Rd., Sanchong Dist., New Taipei City 241, Taiwan (R.O.C.), New Taipei City 24141",25.0584125,121.4867782,ROOFTOP,ChIJMR6jmeOoQjQRRkYcBqKvS8I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
樂子 the Diner,"信義區松壽路12號1樓, Taipei, Taiwan 115",25.03531,121.5660665,ROOFTOP,ChIJW8UfsbCrQjQRcAQgFcG2bI0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fireweeds 野草居食屋,"台北市中正區同安街28巷1號, Taipei, Taiwan 10082",25.0248403,121.5216273,ROOFTOP,ChIJN8tQkZCpQjQR795iqE3h6Ao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
框框美式餐館 Frame Diner,"新北市新店區北新路三段78號, New Taipei City 231",24.9804839,121.542094,ROOFTOP,ChIJq4WUj_kBaDQRZN7XLRRnwtA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
養心茶樓蔬食飲茶,"北市中山區松江路128號2樓, Taipei, Taiwan 10457",25.0527718,121.532889,RANGE_INTERPOLATED,EiwxMDQ5MeWPsOeBo-WPsOWMl-W4guS4reWxseWNgOadvuaxn-i3rzEyOOiZnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
布丁狗餐廳,"信義區松壽路12號5樓41號櫃位, Taipei, Taiwan 110",25.0356659,121.5660745,ROOFTOP,ChIJW8UfsbCrQjQRUDgUkeQnDN8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加勒比海餐酒館-By ABV Bar & Kitchen  精釀啤酒餐廳,"忠孝東路四段216巷19弄11號, Taipei, Taiwan 10694",25.0404481,121.5535829,ROOFTOP,ChIJz6425MWrQjQRImZOzPggXNs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Piola Cucina Italiana 義大利餐廳,"大安區光復南路308巷45號1樓, Taipei, Taiwan 106",25.0388454,121.5557732,ROOFTOP,ChIJwZ1ensirQjQR8fLNGOxWLxs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飯饌韓式料理餐廳 - 和億北車店,"中正區忠孝西路36號B1, Taipei, Taiwan 100",25.0462371,121.5166359,ROOFTOP,ChIJhyIZ-HKpQjQRuj2jRJdDP3E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
德朗餐廳 De Loin,"內湖區金莊路98號, Taipei, Taiwan 114",25.0639233,121.5874138,RANGE_INTERPOLATED,EikxMTTlj7DngaPlj7DljJfluILlhafmuZbljYDph5Hojorot685OOiZnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L'Atelier de Jo?l Robuchon 侯布雄法式餐廳 Salon de Th?  de Jo?l Robuchon 侯布雄法式茶點沙龍,"台北市信義區松仁路28號5樓, Taipei, Taiwan 11073",25.0392441,121.5681831,ROOFTOP,ChIJVXn7qLurQjQRkqrgtoZIJZc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長鼻子泰國餐廳 LONG TRUNK THAI RESTAURANT,"中山北路二段20巷19號1樓, Taipei, Taiwan 104",25.0537451,121.5209877,ROOFTOP,ChIJw27yQWmpQjQRUINNywx2Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
朝桂餐廳,"大安區敦化南路一段200號, Taipei, Taiwan 106",25.0421211,121.5483954,ROOFTOP,ChIJJ3wgNcWrQjQRs9iPOP3Q2LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bianco Taipei 義大利食材餐廳~白色的餐廳,"大安區仁愛路四段112巷19號1樓, Taipei, Taiwan 106",25.0361098,121.5498005,ROOFTOP,ChIJWVtVE86rQjQRK84CtC484R8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Route 66美式餐廳,"忠孝東路四段216巷27弄11號1F, Taipei, Taiwan 106",25.04002,121.5537655,ROOFTOP,ChIJ6-qA_MWrQjQRr0XxhX-OlNs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAJ 泰姬印度餐廳 Indian Restaurant,"台北市大安區市民大道四段48巷1號, Taipei, Taiwan 106",25.0447331,121.5458616,ROOFTOP,ChIJaQy5CNurQjQRSK-Y_xxYrgM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大三元餐廳,"46 Heng-Yang Rd., Taipei, Taiwan 100",25.0422168,121.512229,ROOFTOP,ChIJresVEQupQjQRX_l5TaRmyzc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
山海樓 手工台菜餐廳 Mountain and Sea House,"中山北路2段11巷16號, Taipei, Taiwan 104",25.052682,121.523944,ROOFTOP,ChIJRy7kxmipQjQR8ZECzhQoo_I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
冶春餐廳,"台北市松山區八德路四段138號11樓(京華城), Taipei, Taiwan 105",25.0483545,121.5623004,ROOFTOP,ChIJp3ENeZWrQjQRaRuE9wSdUNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOREST 森林餐廳,"台北市大安區忠孝東路4段216巷11弄6號1樓, Taipei, Taiwan 106",25.0407492,121.5532303,ROOFTOP,ChIJndPx6MWrQjQR0smOrIpi8Jg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
凱恩斯岩燒餐廳 - 台北大安店,"大安區四維路14巷6-1號, Taipei, Taiwan 106",25.036756,121.5474417,ROOFTOP,ChIJux846dGrQjQRpo3rUr3droE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The chips 美式餐廳,"大安區光復南路280巷37號, Taipei, Taiwan 114",25.0397868,121.5557389,ROOFTOP,ChIJH97EPMarQjQREfcUDY8qlJE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
馬場 海鮮熱炒餐廳,"台北市北投區北投路一段75號, Taipei, Taiwan 112",25.128283,121.500121,ROOFTOP,ChIJI65psleuQjQRGOprwkys9MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北極星餐廳 North Star,"台北市士林區中正路208號, Taipei, Taiwan 111",25.0956699,121.5266581,ROOFTOP,ChIJATJhI6OuQjQRqN1Bq1bGaik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Riche Cellier 瑞德餐廳【台北店】,"中山區明水路678號, Taipei, Taiwan 10462",25.0839772,121.551013,ROOFTOP,ChIJVwFzShCsQjQRun8pB2MILUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
費尼餐廳歡樂會 Fanier,"台北市內湖區瑞光路478巷18弄30號, Taipei, Taiwan 114",25.0785659,121.567768,ROOFTOP,ChIJw53n13GsQjQRGlliNjwMLOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
登打士街,"新北市淡水區北新路182巷32號2樓, New Taipei City 251",25.1778751,121.4486332,ROOFTOP,ChIJQ5-D_v6vQjQRA29WNkPlrvU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
怡心園素食餐廳,"237新北市三峽區國光街27號, New Taipei City 237",24.9368976,121.3753948,ROOFTOP,ChIJU1fOa_MbaDQRgYXC3R24Wsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高玉日本料理 - 壽司·割烹,"台北市建國北路一段92巷8號, Taipei, Taiwan 104",25.0499179,121.535412,ROOFTOP,ChIJ1Wr-kmGpQjQR-OxQt8W-jZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L'age 熟成餐廳,"仁愛路三段143巷25號, Taipei, Taiwan 104",25.0396075,121.5431817,ROOFTOP,ChIJfTPJ1tCrQjQRZWGCWR-kjMQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fa??n法熊法式餐廳,"台北市大安區大安路一段83巷7號, Taipei, Taiwan 10688",25.0410734,121.5468947,ROOFTOP,ChIJSUNgddCrQjQRgJW_P9j0J04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WUnique P?tisserie 法式甜點,"大安區安和路二段184巷10號, Taipei, Taiwan 106",25.0249917,121.5497593,ROOFTOP,ChIJ2VmKGDKqQjQRf9yyrH1_it0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quelques P?tisseries 某某?甜點,"安和路一段102巷23號, Taipei, Taiwan 106",25.0344567,121.5505107,ROOFTOP,ChIJEWaD2s2rQjQR4FML5tPISxo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
小食糖 sugar bistro   有機棕櫚糖甜點 鬆餅與咖啡 organic palm sugar dessert waffle & coffee,100台灣台北市中正區信義路二段181巷3號,25.0342524,121.5294677,ROOFTOP,ChIJfyatdoKpQjQRA1Kc6u3jH2k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
我思．私宅甜點 WAS Cake House,"台北市士林區忠誠路二段130巷33-1號, Taipei, Taiwan 111",25.1145839,121.5306065,ROOFTOP,ChIJ964TsIauQjQR8GAHfxkiRN4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
法國的秘密甜點,"大安區大安路1段16巷2號, Taipei, Taiwan 106",25.0443009,121.5460955,ROOFTOP,ChIJX7djBNurQjQR8rf8lu7eSb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
甕也燒肉延吉店,"台北市光復南路260巷45號, Taipei, Taiwan 106",25.0401653,121.555445,ROOFTOP,ChIJOcnqFcarQjQRbGLJBjlydt8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
上禾町日式燒肉,"新北市新莊區新泰路56號, Taipei, Taiwan 242",25.0346251,121.449353,ROOFTOP,ChIJHYd293SoQjQRfeVCjdY4Iao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
開丼 燒肉vs丼飯,"台北市內湖區內湖路一段360巷2-1號2F, Taipei, Taiwan",25.08111,121.570435,ROOFTOP,ChIJl6b1cG-sQjQR0gZuBxMlk34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
老乾杯,台北市松山區慶城街29號,25.0540451,121.545597,ROOFTOP,ChIJ-2gRqOerQjQRSeUk8hJeQLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
滿堂紅頂級麻辣鴛鴦鍋粉絲團,"台北市大安區仁愛路四段228-4號2樓, Taipei, Taiwan 106",25.037394,121.552162,ROOFTOP,ChIJe3D4HM-rQjQRDOIoAz4LeQI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大宅門乾鍋鴨頭-台北敦化,"大安區敦化南路一段232巷8號, Taipei, Taiwan 106",25.0408078,121.5475887,ROOFTOP,ChIJ_6RyCNCrQjQRyE3sM37-Oko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一兵一卒鍋物概念館 Binge hotpot concept . restaurant,"北市松山區光復北路98號2樓, Taipei, Taiwan 105",25.0488331,121.556853,RANGE_INTERPOLATED,EjExMDXlj7DngaPlj7DljJfluILmnb7lsbHljYDlhYnlvqnljJfot68yNuW3tzk46Jmf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
喜知次Shabu.鍋,"文山區木新路三段68號, Taipei, Taiwan 10660",24.9825222,121.5636895,ROOFTOP,ChIJH0KUE98BaDQR-o_aiMFyb18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOURPLAY,"台北市大安區東豐街67號, Taipei, Taiwan 106",25.0361275,121.5477818,ROOFTOP,ChIJzzSS-tGrQjQR783PHnVZQ_o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EZ5 Live House,"台北市大安區安和路二段211號, Taipei, Taiwan 106",25.0261029,121.550246,ROOFTOP,ChIJRwIORDKqQjQRiDn1Go3IduE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A*Bar,"中山區南京東路一段132巷15號1樓, Taipei, Taiwan 104",25.051318,121.527194,ROOFTOP,ChIJc8tidGapQjQR7M34b42hN0Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
夜。店Night Fever,"Siadongshih Forest Rd, Taipei, Taiwan 111",25.1232394,121.5409631,RANGE_INTERPOLATED,EjMxMTHlj7DngaPlj7DljJfluILlo6vmnpfljYDmnbHlsbHot68yNeW3tzgx5byEODjomZ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stan & Cat 史丹貓美式餐廳,"台北市敦化南路一段160巷26號, Taipei, Taiwan 106",25.0434519,121.5474849,ROOFTOP,ChIJ11rj2NqrQjQRHkDN1OWF1Kc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homie Cafe,"台北市大安區仁愛路四段345巷2弄11號, Taipei, Taiwan 106",25.0385427,121.5535071,ROOFTOP,ChIJ7wKsSM-rQjQRqCsIZcMcPFo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pig & Pepper,"大安區復興南路一段295巷15號, Taipei, Taiwan, Taipei, Taiwan 10665",25.035244,121.5446163,ROOFTOP,ChIJf7blxtOrQjQR9I-H5BZjaSg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
德相 N.C.I.S 美式加州壽司,"No.4, Aly. 27, Ln. 216, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 106, Taiwan, Taipei, Taiwan 106",25.0413679,121.54671,ROOFTOP,ChIJ_1KUntqrQjQReWB1kyD9uNk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e.181 Kitchen & Bar,"台北市大安區忠孝東路四段181巷7弄5號, Taipei, Taiwan 106",25.0421901,121.550982,ROOFTOP,ChIJH-RGBsWrQjQRXnS4vlWYlSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R&D Cocktail Lab,"嘉興街36號, Taipei, Taiwan 110",25.0317511,121.558209,RANGE_INTERPOLATED,EikxMTDlj7DngaPlj7DljJfluILkv6HnvqnljYDlmInoiIjooZczNuiZnw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PS Tapas 西班牙餐酒館,"安和路一段21巷19號1F, Taipei, Taiwan 106",25.0395053,121.5512152,ROOFTOP,ChIJh5ebgs-rQjQRWVn49TcJ1pc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wootp 窩台北,"台北市大安區忠孝東路四段205巷39號, Taipei, Taiwan 106",25.043901,121.5520266,ROOFTOP,ChIJ_yoRaMSrQjQR1sLIDn0OdbU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rue 216 法式鄉村菜,"臺北市大安區仁愛路四段345巷4弄12號, Taipei, Taiwan 106",25.0388479,121.5534778,ROOFTOP,ChIJGXvvT8-rQjQR3bETN1BxMiA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B-Line by A Train,"忠孝東路二段104號2樓, Taip? 10053",25.0426711,121.5307357,ROOFTOP,ChIJ81hgenupQjQRmNxbIdtXiag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whinos Bar & Kitchen,"台北市四維路14巷7號, Taipei, Taiwan １０６",25.0369415,121.5477011,ROOFTOP,ChIJTV0I6NGrQjQRoJu-ZIE9sDk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
後院，Larriere-cour ，威士忌博物館,"安和路2段23巷4號, Taipei, Taiwan 106",25.0320825,121.5528128,ROOFTOP,ChIJEW7EYMyrQjQR4hM4fcaEowI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ounce Taipei,"信義路四段309號, Taipei, Taiwan 106",25.0333726,121.5555283,ROOFTOP,ChIJZ_Mr3MurQjQRvGX1H3uA4GU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prozac Balcony,"復興南路二段309號, Taipei, Taiwan 106",25.024076,121.543688,ROOFTOP,ChIJ5y_zxC6qQjQRiFRBuqW0aOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAST END,"大安區大安路1段56號3樓, Taipei, Taiwan 106",25.0430214,121.5460251,ROOFTOP,ChIJg1va89qrQjQRl4F9gBIt31c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
?和院 台灣風格飲食 參和院,"忠孝東路四段101巷14號, Taipei, Taiwan 106",25.0423964,121.5478898,ROOFTOP,ChIJ07wLydqrQjQRPSOs_mIfsss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
欣葉台灣料理,104台灣台北市中山區雙城街34-1號,25.0665336,121.5241894,ROOFTOP,ChIJ7VXEQUWpQjQRtO4tl6Snpxk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
源紀魯肉飯,"新北市中和區中和路40巷5號, Taipei, Taiwan 23575",25.001106,121.4995067,ROOFTOP,ChIJ3TMJTtapQjQRgV978IkWlfI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
阿三汕頭牛肉麵,"台北市中山區八德路二段312巷7號, Taipei, Taiwan 104",25.0470319,121.542872,ROOFTOP,ChIJHz98_turQjQRNc4OA8MpXqs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
永富冰淇淋,"台北市萬華區貴陽街二段68號, Taipei, Taiwan 108",25.0397076,121.5040179,ROOFTOP,ChIJA4L77KepQjQRG2xtSmRAOOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
